"price" "yrbuilt" "stories" "tla" "wall" "beds" "baths" "frontage" "garage" "rooms" "lotsize" "longitude" "latitude"
121000 1915 "one+half" 112 "Horizontal or vertical wood siding or shakes" 4 1 91 "detached" 8 6522 -83.825253 41.516734
38900 1997 "two" 273 "half or less brick exterior" 4 2 27 "attached" 9 1129 -83.734464 41.516735
38900 1997 "two" 311 "Aluminum, vinyl, or steel siding" 5 2 21 "attached" 9 2509 -83.733302 41.516828
215000 1996 "two" 261 "Aluminum, vinyl, or steel siding" 4 2 59 "attached" 9 16128 -83.713299 41.517163
38900 1997 "two" 265 "half or less brick exterior" 4 2 27 "attached" 10 1129 -83.734667 41.51727
38900 1997 "two" 235 "half or less brick exterior" 4 2 27 "attached" 8 1129 -83.734338 41.517271
34900 1997 "two" 224 "half or less brick exterior" 3 2 29 "attached" 8 1275 -83.73398 41.517288
32900 1997 "one" 183 "half or less brick exterior" 3 2 21 "attached" 6 1443 -83.737445 41.517491
95000 1936 "two" 206 "Horizontal or vertical wood siding or shakes" 3 1 50 "detached" 7 18757 -83.851617 41.517757
79000 1946 "one+half" 141 "Horizontal or vertical wood siding or shakes" 3 1 50 "no garage" 8 19770 -83.850411 41.517881
122000 1991 "one" 165 "Horizontal or vertical wood siding or shakes" 4 1 50 "detached" 7 9653 -83.8646 41.518004
45000 1942 "one" 65 "Concrete block or tile" 1 1 89 "detached" 3 6997 -83.826309 41.518234
99000 1983 "one" 143 "Horizontal or vertical wood siding or shakes" 3 2 50 "detached" 6 19770 -83.870804 41.518902
146500 1991 "one" 174 "Horizontal or vertical wood siding or shakes" 3 2 59 "attached" 6 23179 -83.88046 41.519124
120000 1983 "one" 182 "Stucco or Dryvit plaster" 3 1 50 "detached" 6 19770 -83.870808 41.519355
156000 1969 "two" 176 "Aluminum, vinyl, or steel siding" 4 1 45 "attached" 8 4051 -83.715438 41.519633
138000 1981 "bilevel" 225 "half or less brick exterior" 3 2 47 "attached" 8 25084 -83.851338 41.519857
178000 1986 "one" 183 "Full brick exterior" 3 1 51 "attached" 6 4246 -83.737367 41.519943
174000 1962 "one" 133 "Aluminum, vinyl, or steel siding" 3 1 73 "attached" 6 15515 -83.712633 41.521546
158000 1979 "one" 195 "Horizontal or vertical wood siding or shakes" 3 2 48 "attached" 6 4376 -83.755444 41.521558
107000 1952 "one" 118 "Aluminum, vinyl, or steel siding" 3 1 27 "detached" 6 1894 -83.715275 41.521582
180000 1902 "one" 140 "Aluminum, vinyl, or steel siding" 3 1 61 "detached" 5 4047 -83.868067 41.522189
57917 1955 "one" 134 "Horizontal or vertical wood siding or shakes" 3 1 30 "no garage" 6 1380 -83.747909 41.522204
168000 1908 "two" 206 "Aluminum, vinyl, or steel siding" 4 1 55 "no garage" 9 4840 -83.774721 41.522526
185000 1969 "multilvl" 242 "half or less brick exterior" 3 2 30 "attached" 7 4571 -83.71479 41.522595
160000 1970 "two" 180 "half or less brick exterior" 4 1 30 "attached" 8 4571 -83.713623 41.524418
152000 1969 "bilevel" 186 "half or less brick exterior" 3 2 52 "detached" 6 6893 -83.854628 41.524507
185000 1978 "one+half" 226 "Horizontal or vertical wood siding or shakes" 4 2 76 "detached" 8 25567 -83.826193 41.524578
123350 1994 "one" 151 "half or less brick exterior" 3 2 41 "attached" 5 4032 -83.824178 41.524588
120000 1987 "one" 176 "Aluminum, vinyl, or steel siding" 4 1 41 "attached" 6 4032 -83.824188 41.524956
130000 1994 "one" 130 "Horizontal or vertical wood siding or shakes" 3 2 41 "attached" 5 4032 -83.824198 41.525317
112900 1978 "one" 169 "half or less brick exterior" 3 2 76 "attached" 6 12579 -83.825983 41.525585
85000 1973 "one" 120 "Full brick exterior" 3 1 42 "attached" 6 4060 -83.882181 41.525972
135000 1995 "one" 138 "half or less brick exterior" 3 2 41 "attached" 5 4032 -83.824219 41.526053
94920 1993 "one" 125 "Aluminum, vinyl, or steel siding" 3 2 44 "attached" 5 4106 -83.822381 41.526476
98000 1993 "one" 125 "half or less brick exterior" 3 2 44 "attached" 5 4106 -83.822895 41.526581
186500 1915 "two" 217 "Aluminum, vinyl, or steel siding" 4 2 133 "attached" 8 14755 -83.73222 41.52683
217000 1989 "two" 257 "Horizontal or vertical wood siding or shakes" 4 3 95 "attached" 9 12245 -83.826643 41.527136
150000 1954 "one" 243 "half or less brick exterior" 4 1 131 "carport" 7 21219 -83.786901 41.527222
155900 1968 "one" 157 "Full brick exterior" 3 1 85 "attached" 6 19454 -83.830345 41.527355
134000 1955 "multilvl" 188 "half or less brick exterior" 3 1 101 "detached" 6 19490 -83.872002 41.527437
23000 1997 "one" 177 "Aluminum, vinyl, or steel siding" 3 2 61 "no garage" 7 4302 -83.823516 41.527552
440000 1989 "two" 303 "half or less brick exterior" 3 2 52 "attached" 6 4181 -83.708236 41.527724
87000 1948 "one" 162 "Aluminum, vinyl, or steel siding" 2 1 91 "detached" 5 5775 -83.824383 41.527725
135000 1980 "two" 160 "half or less brick exterior" 3 1 55 "attached" 7 3465 -83.709717 41.528355
122000 1991 "two" 293 "Horizontal or vertical wood siding or shakes" 3 2 61 "attached" 8 6078 -83.873881 41.528368
174500 1974 "one" 172 "half or less brick exterior" 3 1 49 "attached" 7 4978 -83.796294 41.52863
62500 1897 "two" 130 "Horizontal or vertical wood siding or shakes" 4 1 0 "no garage" 6 4047 -83.850408 41.528811
164000 1948 "one" 127 "Full brick exterior" 4 2 40 "attached" 7 10243 -83.706958 41.528901
86500 1986 "two" 121 "Aluminum, vinyl, or steel siding" 4 1 49 "no garage" 6 19788 -83.875676 41.528935
120500 1989 "one" 160 "Aluminum, vinyl, or steel siding" 4 2 50 "detached" 7 4599 -83.872619 41.529223
165000 1951 "two" 223 "Aluminum, vinyl, or steel siding" 6 2 81 "detached" 9 6224 -83.796653 41.529267
35000 1975 "one" 11 "Horizontal or vertical wood siding or shakes" 1 1 50 "detached" 1 4599 -83.864079 41.529304
249500 1996 "two" 225 "half or less brick exterior" 4 2 23 "attached" 7 1346 -83.721076 41.529656
239900 1995 "two" 228 "half or less brick exterior" 4 2 23 "attached" 8 1465 -83.72071 41.529664
245500 1995 "two" 247 "half or less brick exterior" 4 2 23 "attached" 8 1131 -83.721392 41.529711
234900 1995 "two" 236 "half or less brick exterior" 3 2 24 "attached" 7 1115 -83.721671 41.529783
238000 1995 "two" 221 "half or less brick exterior" 4 2 24 "attached" 8 1115 -83.721951 41.52985
40000 1997 "one" 200 "half or less brick exterior" 3 2 27 "attached" 6 1115 -83.722232 41.529941
35000 1997 "one" 273 "half or less brick exterior" 3 2 37 "attached" 7 1162 -83.722574 41.530028
89750 1996 "one" 117 "half or less brick exterior" 3 2 56 "attached" 5 7863 -83.875044 41.530179
229900 1995 "one" 233 "half or less brick exterior" 3 2 41 "attached" 7 1337 -83.720844 41.530224
22000 1947 "one" 86 "Horizontal or vertical wood siding or shakes" 3 1 43 "no garage" 6 6447 -83.841994 41.530225
210000 1995 "one" 202 "Full brick exterior" 3 2 27 "attached" 7 1115 -83.721161 41.530258
224900 1995 "two" 176 "half or less brick exterior" 3 3 24 "attached" 7 1120 -83.72144 41.530329
214000 1995 "two" 216 "half or less brick exterior" 3 2 24 "attached" 8 1119 -83.72172 41.530396
74900 1952 "one" 89 "Horizontal or vertical wood siding or shakes" 2 1 93 "attached" 5 4896 -83.88219 41.530409
249900 1996 "one" 216 "half or less brick exterior" 3 2 24 "attached" 7 1117 -83.721998 41.530461
200000 1995 "two" 198 "half or less brick exterior" 4 2 23 "attached" 7 1237 -83.722292 41.530535
169900 1996 "one" 161 "half or less brick exterior" 3 2 22 "attached" 6 1282 -83.718856 41.530687
122500 1917 "one" 88 "Horizontal or vertical wood siding or shakes" 3 1 30 "attached" 5 3967 -83.705277 41.530735
50000 1948 "one" 61 "Horizontal or vertical wood siding or shakes" 2 1 30 "detached" 4 4051 -83.824185 41.530782
168000 1984 "two" 187 "Aluminum, vinyl, or steel siding" 4 2 63 "attached" 7 21684 -83.770877 41.531017
450000 1989 "two" 403 "Aluminum, vinyl, or steel siding" 5 3 0 "attached" 10 4047 -83.77331 41.531117
188500 1994 "two" 192 "half or less brick exterior" 4 2 24 "attached" 8 1211 -83.719578 41.53112
95734 1995 "one" 125 "Horizontal or vertical wood siding or shakes" 3 2 47 "attached" 6 4047 -83.825553 41.531139
150000 1996 "two" 198 "half or less brick exterior" 4 2 23 "attached" 8 1211 -83.718741 41.531153
69730 1940 "one" 138 "Horizontal or vertical wood siding or shakes" 3 1 41 "attached" 6 3029 -83.863236 41.53134
190000 1974 "one+half" 234 "half or less brick exterior" 4 1 46 "attached" 8 7163 -83.800399 41.531433
78000 1990 "one" 123 "Horizontal or vertical wood siding or shakes" 3 1 50 "attached" 5 5054 -83.841337 41.531475
99200 1995 "one" 125 "Horizontal or vertical wood siding or shakes" 3 2 50 "attached" 6 4047 -83.825527 41.531553
122500 1978 "one+half" 148 "half or less brick exterior" 3 2 46 "detached" 7 1716 -83.788878 41.53158
240000 1994 "two" 176 "half or less brick exterior" 3 2 26 "attached" 6 1392 -83.720037 41.531808
195000 1976 "two" 257 "half or less brick exterior" 5 2 46 "attached" 9 3763 -83.799179 41.53183
209000 1996 "two" 199 "half or less brick exterior" 4 3 27 "attached" 8 1209 -83.720287 41.531936
25000 1997 "multilvl" 172 "Aluminum, vinyl, or steel siding" 3 2 53 "attached" 6 4043 -83.825509 41.531984
204900 1995 "two" 174 "half or less brick exterior" 4 3 25 "attached" 8 1115 -83.720552 41.532033
155000 1963 "one" 169 "half or less brick exterior" 3 2 40 "attached" 8 5667 -83.803096 41.532081
244000 1996 "two" 243 "half or less brick exterior" 4 2 21 "attached" 7 1115 -83.718487 41.532186
99000 1960 "one" 131 "half or less brick exterior" 3 1 27 "attached" 6 1672 -83.70524 41.532225
194250 1964 "two" 246 "Aluminum, vinyl, or steel siding" 4 2 38 "attached" 8 6169 -83.800823 41.53232
72000 1912 "one+half" 101 "Aluminum, vinyl, or steel siding" 2 1 55 "detached" 7 4394 -83.873791 41.532329
62000 1965 "one" 126 "Horizontal or vertical wood siding or shakes" 3 1 23 "attached" 6 1133 -83.705891 41.5324
205000 1994 "two" 195 "half or less brick exterior" 3 2 27 "attached" 7 1154 -83.719889 41.532451
180500 1994 "two" 168 "half or less brick exterior" 3 2 24 "attached" 6 1115 -83.721909 41.532471
117000 1955 "two" 259 "Horizontal or vertical wood siding or shakes" 4 3 40 "attached" 8 11659 -83.881639 41.532475
202500 1980 "one" 148 "Horizontal or vertical wood siding or shakes" 2 2 33 "detached" 5 1756 -83.703677 41.532543
185000 1994 "two" 233 "half or less brick exterior" 4 2 23 "attached" 7 1168 -83.720168 41.532545
115500 1962 "bilevel" 165 "half or less brick exterior" 3 1 24 "attached" 7 1115 -83.705687 41.532558
34000 1997 "two" 187 "half or less brick exterior" 4 2 24 "attached" 7 1115 -83.722161 41.532586
90000 1997 "one" 196 "Aluminum, vinyl, or steel siding" 3 2 61 "attached" 6 4047 -83.878274 41.532607
139900 1975 "one" 200 "half or less brick exterior" 3 1 87 "attached" 6 34030 -83.880889 41.532657
230500 1993 "two" 213 "half or less brick exterior" 4 2 15 "attached" 7 1346 -83.718482 41.532691
35000 1997 "one" 161 "Full brick exterior" 3 2 24 "attached" 6 1115 -83.722411 41.5327
101900 1962 "bilevel" 165 "Aluminum, vinyl, or steel siding" 4 1 24 "attached" 7 1115 -83.705483 41.532714
202000 1966 "two" 291 "half or less brick exterior" 5 2 81 "attached" 10 8835 -83.80497 41.532736
240000 1986 "two" 321 "Horizontal or vertical wood siding or shakes" 4 2 37 "attached" 7 2052 -83.703421 41.532797
132000 1973 "bilevel" 184 "Aluminum, vinyl, or steel siding" 3 1 55 "attached" 7 3428 -83.873788 41.532815
35000 1997 "one+half" 239 "half or less brick exterior" 3 2 40 "attached" 7 1206 -83.722675 41.53286
225000 1995 "two" 242 "half or less brick exterior" 3 2 27 "attached" 8 1115 -83.721311 41.532867
115000 1965 "one" 187 "half or less brick exterior" 3 1 23 "attached" 7 1189 -83.706035 41.533146
170500 1989 "one" 258 "Horizontal or vertical wood siding or shakes" 4 2 90 "attached" 7 28716 -83.841365 41.533182
203000 1996 "one" 167 "half or less brick exterior" 3 2 24 "attached" 6 1115 -83.722072 41.533219
145000 1973 "two" 165 "half or less brick exterior" 4 2 55 "attached" 8 4394 -83.873791 41.533312
38500 1997 "two" 197 "half or less brick exterior" 3 2 24 "attached" 7 1115 -83.722325 41.533333
81500 1965 "one" 165 "Full brick exterior" 3 1 21 "attached" 6 1421 -83.704629 41.53336
35000 1997 "two" 226 "half or less brick exterior" 3 2 24 "attached" 7 1115 -83.724038 41.533445
197500 1967 "two" 262 "half or less brick exterior" 3 2 69 "attached" 7 7785 -83.80386 41.533468
140000 1964 "one" 165 "half or less brick exterior" 4 1 46 "attached" 7 3763 -83.800766 41.533509
55000 1959 "one" 112 "Horizontal or vertical wood siding or shakes" 3 1 58 "attached" 6 3343 -83.785192 41.533524
33000 1997 "one" 176 "half or less brick exterior" 3 2 24 "attached" 6 1115 -83.724286 41.53356
119900 1964 "one" 182 "half or less brick exterior" 3 2 39 "attached" 6 1263 -83.705353 41.533583
127000 1992 "multilvl" 163 "half or less brick exterior" 3 1 76 "attached" 6 5379 -83.882305 41.533606
90000 1969 "one" 123 "half or less brick exterior" 3 2 27 "basement" 6 1468 -83.707677 41.533609
100000 1965 "one" 162 "half or less brick exterior" 3 1 24 "attached" 6 1143 -83.70627 41.533618
174400 1963 "two" 200 "half or less brick exterior" 4 2 124 "attached" 8 4747 -83.801166 41.533874
82000 1954 "one" 106 "Horizontal or vertical wood siding or shakes" 2 1 53 "detached" 5 4047 -83.790178 41.53392
78500 1983 "one" 93 "Horizontal or vertical wood siding or shakes" 2 1 35 "attached" 5 1263 -83.705449 41.533936
165500 1905 "two" 254 "Concrete block or tile" 4 2 106 "detached" 9 4047 -83.783715 41.533998
87000 1964 "one" 127 "Full brick exterior" 3 1 30 "attached" 6 1263 -83.704465 41.534074
73000 1951 "one" 108 "Horizontal or vertical wood siding or shakes" 3 1 52 "attached" 5 3577 -83.882309 41.534179
139000 1956 "one" 192 "Full brick exterior" 3 2 61 "basement" 6 4785 -83.790185 41.534434
57500 1997 "two" 271 "half or less brick exterior" 4 2 41 "attached" 7 22266 -83.80709 41.534499
108500 1973 "one" 133 "half or less brick exterior" 3 1 22 "attached" 6 1384 -83.705355 41.53454
175000 1971 "one" 147 "half or less brick exterior" 3 1 52 "attached" 6 13805 -83.804973 41.534578
37000 1997 "two" 201 "half or less brick exterior" 3 2 22 "attached" 7 1245 -83.721121 41.534719
161000 1971 "one+half" 170 "Horizontal or vertical wood siding or shakes" 4 3 35 "attached" 8 8064 -83.80378 41.534926
255000 1985 "one" 190 "Horizontal or vertical wood siding or shakes" 3 1 39 "basement" 6 5269 -83.700677 41.535001
219250 1992 "one" 217 "half or less brick exterior" 3 2 76 "attached" 5 6892 -83.733585 41.53501
39900 1997 "two" 288 "half or less brick exterior" 3 2 24 "attached" 7 1115 -83.722038 41.53526
39500 1997 "one" 175 "half or less brick exterior" 3 2 24 "attached" 7 1115 -83.722327 41.535269
36000 1997 "two" 197 "half or less brick exterior" 4 2 27 "attached" 7 1254 -83.72439 41.535282
160900 1977 "one+half" 214 "Horizontal or vertical wood siding or shakes" 4 2 40 "attached" 7 5416 -83.803351 41.535299
36500 1997 "two" 183 "half or less brick exterior" 3 2 32 "attached" 7 1361 -83.721179 41.535359
39900 1997 "one" 194 "half or less brick exterior" 3 2 32 "attached" 6 1361 -83.719795 41.535365
55000 1997 "two" 298 "half or less brick exterior" 4 2 85 "attached" 7 25608 -83.75797 41.535461
40500 1997 "one" 199 "half or less brick exterior" 3 2 38 "attached" 7 1757 -83.72006 41.535495
168500 1981 "two" 183 "Stucco or Dryvit plaster" 3 3 44 "attached" 7 5463 -83.778204 41.535549
189900 1971 "one+half" 191 "Aluminum, vinyl, or steel siding" 4 2 40 "attached" 7 3828 -83.802927 41.535578
48500 1897 "one" 116 "Horizontal or vertical wood siding or shakes" 3 1 52 "no garage" 6 4264 -83.872718 41.53568
136000 1959 "one" 176 "Full brick exterior" 3 2 61 "attached" 6 4478 -83.790169 41.535721
42000 1997 "two" 225 "half or less brick exterior" 4 2 15 "attached" 7 1333 -83.72085 41.535813
119000 1966 "one" 165 "Horizontal or vertical wood siding or shakes" 3 2 50 "attached" 6 4812 -83.824233 41.535856
200000 1985 "one" 161 "Horizontal or vertical wood siding or shakes" 2 2 38 "attached" 5 5063 -83.699524 41.535986
89400 1989 "one" 138 "Aluminum, vinyl, or steel siding" 3 2 53 "basement" 6 3703 -83.774269 41.536042
30000 1997 "one" 208 "half or less brick exterior" 3 2 75 "attached" 7 7365 -83.743465 41.536211
197000 1971 "one" 170 "Full brick exterior" 4 2 49 "attached" 7 7967 -83.748742 41.536304
145000 1993 "two" 165 "Aluminum, vinyl, or steel siding" 3 2 61 "attached" 7 5050 -83.752872 41.536329
240000 1976 "two" 280 "Full brick exterior" 5 2 0 "attached" 9 4047 -83.769267 41.536371
55000 1862 "one+half" 163 "Horizontal or vertical wood siding or shakes" 3 1 61 "detached" 7 4047 -83.77376 41.536396
185000 1989 "one" 191 "half or less brick exterior" 4 2 24 "attached" 6 1273 -83.698975 41.536451
295000 1989 "two" 234 "half or less brick exterior" 3 2 24 "attached" 6 1174 -83.698779 41.536614
175000 1966 "two" 237 "Full brick exterior" 5 2 16 "attached" 9 5937 -83.804674 41.537109
140000 1967 "one" 135 "Full brick exterior" 3 2 44 "attached" 6 2694 -83.790263 41.537149
174900 1966 "two" 216 "half or less brick exterior" 5 2 37 "attached" 8 2694 -83.803486 41.537172
206000 1968 "two" 189 "Full brick exterior" 4 3 30 "attached" 7 1858 -83.801008 41.537304
90900 1988 "one" 144 "Horizontal or vertical wood siding or shakes" 1 1 0 "attached" 6 4047 -83.875848 41.537316
225000 1967 "two" 205 "Horizontal or vertical wood siding or shakes" 4 2 24 "attached" 8 3140 -83.800181 41.537382
185000 1970 "one" 227 "half or less brick exterior" 4 2 44 "attached" 8 2694 -83.790268 41.537547
195000 1967 "two" 213 "Aluminum, vinyl, or steel siding" 4 2 45 "attached" 8 5007 -83.804813 41.537743
215000 1968 "two" 170 "Horizontal or vertical wood siding or shakes" 4 2 43 "attached" 8 6271 -83.796184 41.537783
165000 1973 "one" 135 "Full brick exterior" 3 1 127 "attached" 5 15069 -83.806114 41.537784
154500 1969 "one+half" 246 "half or less brick exterior" 4 3 44 "attached" 9 2694 -83.790272 41.537945
227250 1994 "two" 297 "Horizontal or vertical wood siding or shakes" 4 2 53 "attached" 8 4302 -83.808421 41.537954
200000 1992 "one" 199 "half or less brick exterior" 3 1 52 "attached" 5 4314 -83.80779 41.537964
199700 1968 "one+half" 235 "half or less brick exterior" 4 2 37 "attached" 8 2759 -83.801513 41.538026
196950 1973 "two" 194 "half or less brick exterior" 4 2 40 "attached" 8 3930 -83.804393 41.538088
138500 1971 "one+half" 168 "Horizontal or vertical wood siding or shakes" 3 2 38 "attached" 6 3397 -83.800582 41.53811
